(-0.168093,-22.713854)
(-0.164453,-22.615866)
(-0.160969,-22.518617)
(-0.157492,-22.422448)
(-0.153989,-22.326927)
(-0.150507,-22.232412)
(-0.147116,-22.138461)
(-0.143820,-22.045399)
(-0.140508,-21.953063)
(-0.137276,-21.861616)
(-0.134078,-21.770868)
(-0.130839,-21.680881)
(-0.127715,-21.591587)
(-0.124736,-21.503081)
(-0.121647,-21.415303)
(-0.118593,-21.328140)
(-0.115561,-21.241789)
(-0.112535,-21.156185)
(-0.109636,-21.071150)
(-0.106811,-20.986976)
(-0.103968,-20.903246)
(-0.101173,-20.820324)
(-0.098325,-20.738071)
(-0.095665,-20.656350)
(-0.092931,-20.575348)
(-0.090189,-20.494979)
(-0.087562,-20.415229)
(-0.084899,-20.336115)
(-0.082417,-20.257681)
(-0.079838,-20.179618)
(-0.077255,-20.102471)
(-0.074749,-20.025794)
(-0.072240,-19.949589)
(-0.069833,-19.873981)
(-0.067478,-19.799125)
(-0.065049,-19.724567)
(-0.062647,-19.650803)
(-0.060340,-19.577540)
(-0.058029,-19.504766)
(-0.055824,-19.432640)
(-0.053435,-19.360822)
(-0.051218,-19.289668)
(-0.049042,-19.219128)
(-0.046866,-19.148949)
(-0.044724,-19.079385)
(-0.042581,-19.010347)
(-0.040461,-18.941760)
(-0.038369,-18.873657)
(-0.036244,-18.806118)
(-0.034148,-18.738912)
(-0.032156,-18.672178)
(-0.030162,-18.606101)
(-0.028132,-18.540311)
(-0.026217,-18.475280)
(-0.024174,-18.410322)
(-0.022372,-18.346023)
(-0.020370,-18.282222)
(-0.018713,-18.218738)
(-0.016712,-18.155664)
(-0.014823,-18.093133)
(-0.013073,-18.030943)
(-0.011285,-17.969327)
(-0.009398,-17.908092)
(-0.007607,-17.847261)
(-0.005918,-17.786750)
(-0.004181,-17.726741)
(-0.002495,-17.667110)
(-0.000713,-17.607904)
(0.000971,-17.548964)
(0.002587,-17.490572)
(0.004187,-17.432576)
(0.005885,-17.374816)
(0.007572,-17.317504)
(0.009124,-17.260702)
(0.010682,-17.204187)
(0.012286,-17.147997)
(0.013805,-17.092202)
(0.015396,-17.036681)
(0.016852,-16.981617)
(0.018501,-16.926946)
(0.019941,-16.872583)
(0.021414,-16.818427)
(0.022912,-16.764962)
(0.024281,-16.711660)
(0.025775,-16.658497)
(0.027145,-16.605793)
(0.028553,-16.553454)
(0.029955,-16.501585)
(0.031352,-16.449855)
(0.032777,-16.398600)
(0.034142,-16.347553)
(0.035431,-16.296810)
(0.036729,-16.246428)
(0.038155,-16.196293)
(0.039558,-16.146584)
(0.040802,-16.097121)
(0.042041,-16.047945)
(0.043357,-15.999121)
(0.044575,-15.950469)
(0.045809,-15.902255)
(0.047024,-15.854382)
(0.048247,-15.806521)
(0.049458,-15.759265)
(0.050706,-15.711963)
(0.051923,-15.665239)
(0.053118,-15.618550)
(0.054266,-15.572222)
(0.055414,-15.526350)
(0.056594,-15.480593)
(0.057782,-15.435116)
(0.058981,-15.389917)
(0.060010,-15.345020)
(0.061105,-15.300333)
(0.062302,-15.255849)
(0.063373,-15.211803)
(0.064466,-15.167920)
(0.065623,-15.124121)
(0.066592,-15.080757)
(0.067765,-15.037681)
(0.068605,-14.994741)
(0.069643,-14.952103)
(0.070806,-14.909671)
(0.071806,-14.867468)
(0.072795,-14.825480)
(0.073808,-14.783829)
(0.074838,-14.742320)
(0.075910,-14.701170)
(0.076867,-14.660063)
(0.077787,-14.619455)
(0.078680,-14.578831)
(0.079689,-14.538475)
(0.080534,-14.498406)
(0.081626,-14.458500)
(0.082515,-14.418816)
(0.083418,-14.379414)
(0.084298,-14.340172)
(0.085292,-14.301093)
(0.086155,-14.262336)
(0.087024,-14.223794)
(0.087887,-14.185242)
(0.088862,-14.147197)
(0.089700,-14.109194)
(0.090565,-14.071445)
(0.091488,-14.033857)
(0.092286,-13.996524)
(0.093124,-13.959422)
(0.093986,-13.922385)
(0.094854,-13.885627)
(0.095641,-13.849053)
(0.096384,-13.812702)
(0.097339,-13.776545)
(0.098049,-13.740433)
(0.098838,-13.704648)
(0.099722,-13.668991)
(0.100501,-13.633504)
(0.101328,-13.598275)
(0.102109,-13.563232)
(0.102810,-13.528332)
(0.103487,-13.493566)
(0.104334,-13.459067)
(0.105170,-13.424545)
(0.105875,-13.390392)
(0.106490,-13.356414)
(0.107302,-13.322617)
(0.108064,-13.288871)
(0.108743,-13.255404)
(0.109482,-13.222065)
(0.110186,-13.189011)
(0.110909,-13.155892)
(0.111671,-13.123018)
(0.112380,-13.090365)
(0.113008,-13.057916)
(0.113626,-13.025545)
(0.114416,-12.993294)
(0.115035,-12.961266)
(0.115770,-12.929421)
(0.116475,-12.897691)
(0.117088,-12.866231)
(0.117734,-12.834597)
(0.118492,-12.803491)
(0.119028,-12.772365)
(0.119795,-12.741389)
(0.120376,-12.710619)
(0.120965,-12.680097)
(0.121651,-12.649507)
(0.122133,-12.619217)
(0.122960,-12.588892)
(0.123473,-12.558825)
(0.124140,-12.528919)
(0.124731,-12.499189)
(0.125151,-12.469530)
(0.125910,-12.439984)
(0.126524,-12.410640)
(0.127092,-12.381416)
(0.127745,-12.352384)
(0.128277,-12.323370)
(0.128901,-12.294558)
(0.129354,-12.265886)
(0.130000,-12.237383)
(0.130557,-12.208855)
(0.131035,-12.180605)
(0.131544,-12.152520)
(0.132229,-12.124479)
(0.132863,-12.096545)
(0.133311,-12.068780)
(0.133927,-12.041122)
(0.134383,-12.013713)
(0.135035,-11.986338)
(0.135465,-11.958976)
(0.136128,-11.931899)
(0.136602,-11.904874)
(0.137100,-11.877955)
(0.137556,-11.851326)
(0.138101,-11.824578)
(0.138566,-11.798071)
(0.139053,-11.771658)
(0.139536,-11.745252)
(0.140076,-11.719297)
(0.140784,-11.693180)
(0.141155,-11.667185)
(0.141687,-11.641279)
(0.142143,-11.615678)
(0.142636,-11.590044)
(0.143111,-11.564639)
(0.143599,-11.539258)
(0.143980,-11.513910)
(0.144372,-11.488807)
(0.144985,-11.463747)
(0.145531,-11.438810)
(0.145916,-11.413955)
(0.146377,-11.389211)
(0.146800,-11.364697)
(0.147295,-11.340138)
(0.147656,-11.315600)
(0.148192,-11.291426)
(0.148625,-11.267253)
(0.149071,-11.243160)
(0.149534,-11.219203)
(0.149952,-11.195322)
(0.150372,-11.171503)
(0.150845,-11.147816)
(0.151221,-11.124260)
(0.151623,-11.100752)
(0.151983,-11.077410)
(0.152426,-11.054061)
(0.152929,-11.030913)
(0.153369,-11.007862)
(0.153653,-10.984793)
(0.154214,-10.961976)
(0.154589,-10.939208)
(0.154959,-10.916421)
(0.155380,-10.893803)
(0.155835,-10.871344)
(0.156144,-10.848909)
(0.156624,-10.826512)
(0.156838,-10.804312)
(0.157402,-10.782161)
(0.157738,-10.760084)
(0.158168,-10.738191)
(0.158573,-10.716296)
(0.158876,-10.694493)
(0.159330,-10.672766)
(0.159666,-10.651229)
(0.160048,-10.629519)
(0.160375,-10.608191)
(0.160720,-10.586831)
(0.161027,-10.565550)
(0.161462,-10.544357)
(0.161815,-10.523247)
(0.162159,-10.502341)
(0.162603,-10.481308)
(0.162862,-10.460435)
(0.163268,-10.439729)
(0.163655,-10.419040)
(0.164020,-10.398377)
(0.164420,-10.377890)
(0.164601,-10.357535)
(0.165009,-10.337138)
(0.165399,-10.316893)
(0.165762,-10.296738)
(0.166123,-10.276641)
(0.166376,-10.256478)
(0.166736,-10.236486)
(0.167151,-10.216588)
(0.167459,-10.196888)
(0.167724,-10.177123)
(0.168019,-10.157539)
(0.168480,-10.137873)
(0.168682,-10.118328)
(0.169029,-10.098898)
(0.169399,-10.079628)
(0.169646,-10.060403)
(0.170023,-10.041040)
(0.170342,-10.021880)
(0.170588,-10.002913)
(0.170943,-9.983904)
(0.171293,-9.964938)
(0.171515,-9.946107)
(0.171806,-9.927372)
(0.172139,-9.908724)
(0.172466,-9.890103)
(0.172826,-9.871485)
(0.172907,-9.852941)
(0.173289,-9.834679)
(0.173584,-9.816230)
(0.173898,-9.797949)
(0.174169,-9.779724)
(0.174503,-9.761542)
(0.174758,-9.743534)
(0.175018,-9.725496)
(0.175333,-9.707542)
(0.175566,-9.689608)
(0.175888,-9.671938)
(0.176248,-9.654070)
(0.176448,-9.636374)
(0.176746,-9.618694)
(0.177037,-9.601175)
(0.177252,-9.583742)
(0.177656,-9.566320)
(0.177808,-9.548899)
(0.178191,-9.531519)
(0.178414,-9.514372)
(0.178602,-9.497214)
(0.178964,-9.480071)
(0.179222,-9.463005)
(0.179450,-9.446045)
(0.179767,-9.429098)
(0.179977,-9.412149)
(0.180217,-9.395430)
(0.180434,-9.378696)
(0.180702,-9.361938)
(0.180986,-9.345391)
(0.181297,-9.328706)
(0.181492,-9.312237)
(0.181775,-9.295795)
(0.182039,-9.279399)
(0.182346,-9.263024)
(0.182561,-9.246796)
(0.182692,-9.230488)
(0.182947,-9.214361)
(0.183307,-9.198259)
(0.183427,-9.182109)
(0.183673,-9.166163)
(0.183988,-9.150238)
(0.184156,-9.134278)
(0.184452,-9.118539)
(0.184591,-9.102802)
(0.184894,-9.087039)
(0.185094,-9.071404)
(0.185289,-9.055789)
(0.185593,-9.040131)
(0.185800,-9.024641)
(0.186085,-9.009262)
(0.186240,-8.993802)
(0.186445,-8.978440)
(0.186718,-8.963164)
(0.186866,-8.947866)
(0.187208,-8.932633)
(0.187374,-8.917544)
(0.187628,-8.902400)
(0.187842,-8.887389)
(0.188041,-8.872514)
(0.188278,-8.857459)
(0.188482,-8.842599)
(0.188805,-8.827705)
(0.188852,-8.812887)
(0.189155,-8.798246)
(0.189325,-8.783536)
(0.189500,-8.768875)
(0.189786,-8.754291)
(0.189934,-8.739719)
(0.190134,-8.725130)
(0.190439,-8.710802)
(0.190625,-8.696343)
(0.190758,-8.682000)
(0.190969,-8.667704)
(0.191194,-8.653418)
(0.191380,-8.639149)
(0.191635,-8.625014)
(0.191752,-8.610932)
(0.192015,-8.596938)
(0.192138,-8.582865)
(0.192418,-8.568816)
(0.192487,-8.554912)
(0.192765,-8.541006)
(0.192970,-8.527239)
(0.193191,-8.513442)
(0.193340,-8.499671)
(0.193484,-8.485934)
(0.193720,-8.472164)
(0.193920,-8.458735)
(0.194136,-8.445091)
(0.194218,-8.431524)
(0.194443,-8.417968)
(0.194669,-8.404689)
(0.194886,-8.391149)
(0.194991,-8.377854)
(0.195269,-8.364513)
(0.195314,-8.351190)
(0.195535,-8.337980)
(0.195739,-8.324819)
(0.195882,-8.311571)
(0.196079,-8.298453)
(0.196289,-8.285408)
(0.196458,-8.272392)
(0.196675,-8.259436)
(0.196743,-8.246434)
(0.196959,-8.233628)
(0.197138,-8.220636)
(0.197372,-8.207798)
(0.197498,-8.195036)
(0.197685,-8.182185)
(0.197906,-8.169608)
(0.197940,-8.156938)
(0.198115,-8.144283)
(0.198278,-8.131736)
(0.198593,-8.119170)
(0.198638,-8.106607)
(0.198806,-8.094113)
(0.199061,-8.081643)
(0.199215,-8.069262)
(0.199294,-8.056909)
(0.199467,-8.044652)
(0.199634,-8.032285)
(0.199799,-8.020129)
(0.199947,-8.007874)
(0.200171,-7.995742)
(0.200341,-7.983641)
(0.200401,-7.971465)
(0.200540,-7.959499)
(0.200852,-7.947357)
(0.200972,-7.935349)
(0.201122,-7.923434)
(0.201166,-7.911626)
(0.201367,-7.899644)
(0.201472,-7.887852)
(0.201704,-7.875971)
(0.201822,-7.864220)
(0.201992,-7.852555)
(0.202126,-7.840635)
(0.202278,-7.829105)
(0.202413,-7.817429)
(0.202552,-7.805852)
(0.202696,-7.794349)
(0.202869,-7.782742)
(0.203104,-7.771316)
(0.203220,-7.759795)
(0.203266,-7.748362)
(0.203441,-7.737005)
(0.203630,-7.725627)
(0.203703,-7.714240)
(0.203917,-7.702914)
(0.204022,-7.691706)
(0.204192,-7.680460)
(0.204312,-7.669262)
(0.204458,-7.658110)
(0.204598,-7.646945)
(0.204696,-7.635771)
(0.204900,-7.624754)
(0.205010,-7.613889)
(0.205108,-7.602684)
(0.205297,-7.591784)
(0.205479,-7.580805)
(0.205548,-7.569965)
(0.205653,-7.559018)
(0.205818,-7.548268)
(0.206010,-7.537376)
(0.206077,-7.526489)
(0.206256,-7.515815)
(0.206414,-7.505056)
(0.206592,-7.494299)
(0.206598,-7.483662)
(0.206750,-7.473114)
(0.207033,-7.462522)
(0.206996,-7.451877)
(0.207066,-7.441339)
(0.207344,-7.430846)
(0.207394,-7.420436)
(0.207567,-7.409936)
(0.207654,-7.399445)
(0.207804,-7.389070)
(0.207835,-7.378754)
(0.208049,-7.368373)
(0.208111,-7.358123)
(0.208270,-7.347792)
(0.208408,-7.337532)
(0.208523,-7.327348)
(0.208633,-7.317100)
(0.208752,-7.307002)
(0.208852,-7.296799)
(0.208971,-7.286732)
(0.209055,-7.276638)
(0.209286,-7.266578)
(0.209334,-7.256548)
(0.209542,-7.246617)
(0.209556,-7.236590)
(0.209643,-7.226633)
(0.209795,-7.216691)
(0.209932,-7.206813)
(0.210083,-7.196922)
(0.210185,-7.187140)
(0.210233,-7.177298)
(0.210290,-7.167542)
(0.210506,-7.157853)
(0.210643,-7.147979)
(0.210702,-7.138358)
(0.210844,-7.128766)
(0.210966,-7.119091)
(0.211052,-7.109357)
(0.211239,-7.099799)
(0.211247,-7.090098)
(0.211433,-7.080707)
(0.211556,-7.071192)
(0.211628,-7.061589)
(0.211874,-7.052197)
(0.211842,-7.042785)
(0.211978,-7.033309)
(0.212011,-7.023873)
(0.212136,-7.014613)
(0.212290,-7.005168)
(0.212409,-6.995910)
(0.212461,-6.986548)
(0.212655,-6.977358)
(0.212687,-6.968131)
(0.212848,-6.958909)
(0.212863,-6.949656)
(0.212998,-6.940532)
(0.213178,-6.931400)
(0.213386,-6.922217)
(0.213416,-6.913203)
(0.213434,-6.904105)
(0.213519,-6.895010)
(0.213607,-6.885962)
(0.213809,-6.877027)
(0.213890,-6.867922)
(0.213924,-6.859040)
(0.214041,-6.850125)
(0.214107,-6.841265)
(0.214329,-6.832299)
(0.214325,-6.823457)
(0.214434,-6.814548)
(0.214594,-6.805858)
(0.214638,-6.796890)
(0.214723,-6.788227)
(0.214963,-6.779452)
(0.214980,-6.770704)
(0.215071,-6.761969)
(0.215179,-6.753406)
(0.215262,-6.744723)
(0.215380,-6.735978)
(0.215425,-6.727416)
(0.215528,-6.718925)
(0.215564,-6.710242)
(0.215692,-6.701692)
(0.215822,-6.693115)
(0.215876,-6.684639)
(0.215970,-6.676256)
(0.216095,-6.667768)
(0.216141,-6.659271)
(0.216180,-6.650754)
(0.216360,-6.642448)
(0.216503,-6.634140)
(0.216551,-6.625744)
(0.216618,-6.617284)
(0.216750,-6.609019)
(0.216739,-6.600742)
(0.216887,-6.592455)
(0.217032,-6.584218)
(0.217060,-6.575874)
(0.217191,-6.567670)
(0.217221,-6.559564)
(0.217294,-6.551368)
(0.217475,-6.543240)
(0.217517,-6.535003)
(0.217615,-6.527005)
(0.217731,-6.518921)
(0.217686,-6.510733)
(0.217760,-6.502836)
(0.217980,-6.494742)
(0.218030,-6.486733)
(0.218066,-6.478718)
(0.218188,-6.470785)
(0.218287,-6.462837)
(0.218374,-6.454900)
(0.218454,-6.446857)
(0.218433,-6.438971)
(0.218495,-6.431153)
(0.218693,-6.423357)
(0.218791,-6.415517)
(0.218890,-6.407669)
(0.218889,-6.399849)
(0.219040,-6.392058)
(0.219213,-6.384369)
(0.219227,-6.376546)
(0.219232,-6.368925)
(0.219240,-6.361111)
(0.219417,-6.353442)
(0.219507,-6.345804)
(0.219521,-6.338069)
(0.219704,-6.330573)
(0.219772,-6.322958)
(0.219852,-6.315337)
(0.219914,-6.307712)
(0.219911,-6.300116)
(0.220017,-6.292696)
(0.220113,-6.285023)
(0.220160,-6.277661)
(0.220342,-6.270125)
(0.220424,-6.262608)
(0.220467,-6.255208)
(0.220564,-6.247760)
(0.220530,-6.240315)
(0.220711,-6.232999)
(0.220699,-6.225609)
(0.220833,-6.218212)
(0.220953,-6.210825)
(0.221002,-6.203521)
(0.220972,-6.196261)
(0.221065,-6.188981)
(0.221205,-6.181654)
(0.221295,-6.174405)
(0.221259,-6.167171)
(0.221407,-6.160012)
(0.221580,-6.152651)
(0.221573,-6.145444)
(0.221697,-6.138330)
(0.221722,-6.131155)
(0.221681,-6.123980)
(0.221883,-6.116852)
(0.221851,-6.109788)
(0.221950,-6.102688)
(0.221971,-6.095568)
(0.222046,-6.088620)
(0.222198,-6.081589)
(0.222308,-6.074492)
(0.222410,-6.067486)
(0.222349,-6.060514)
(0.222538,-6.053544)
(0.222394,-6.046577)
(0.222524,-6.039634)
(0.222689,-6.032623)
(0.222725,-6.025777)
(0.222856,-6.018827)
(0.222920,-6.012002)
(0.222911,-6.005173)
(0.223059,-5.998292)
(0.223187,-5.991401)
(0.223159,-5.984669)
(0.223234,-5.977712)
(0.223331,-5.971014)
(0.223410,-5.964213)
(0.223439,-5.957505)
(0.223523,-5.950784)
(0.223440,-5.944076)
(0.223628,-5.937338)
(0.223746,-5.930622)
(0.223719,-5.923915)
(0.223863,-5.917251)
(0.223891,-5.910570)
(0.224005,-5.904008)
(0.223943,-5.897285)
(0.224085,-5.890664)
(0.224096,-5.884086)
(0.224116,-5.877549)
(0.224315,-5.870924)
(0.224263,-5.864383)
(0.224388,-5.857884)
(0.224491,-5.851350)
(0.224494,-5.844868)
(0.224566,-5.838323)
(0.224705,-5.831886)
(0.224693,-5.825420)
(0.224681,-5.818969)
(0.224790,-5.812520)
(0.224829,-5.806140)
(0.225015,-5.799698)
(0.225151,-5.793320)
(0.225142,-5.786877)
(0.225126,-5.780542)
(0.225099,-5.774151)
(0.225204,-5.767920)
(0.225298,-5.761578)
(0.225379,-5.755229)
(0.225407,-5.748995)
(0.225542,-5.742685)
(0.225541,-5.736451)
(0.225619,-5.730279)
(0.225653,-5.723870)
(0.225741,-5.717680)
(0.225751,-5.711459)
(0.225883,-5.705278)
(0.225898,-5.699052)
(0.225968,-5.692971)
(0.226022,-5.686796)
(0.226076,-5.680606)
(0.226071,-5.674439)
(0.226239,-5.668376)
(0.226272,-5.662258)
(0.226187,-5.656135)
(0.226391,-5.650108)
(0.226384,-5.643924)
(0.226429,-5.637910)
(0.226519,-5.631863)
(0.226538,-5.625947)
(0.226759,-5.619891)
(0.226601,-5.613927)
(0.226740,-5.607892)
(0.226795,-5.601908)
(0.226789,-5.595998)
(0.226804,-5.590031)
(0.227007,-5.584017)
(0.226996,-5.578171)
(0.227107,-5.572195)
(0.227036,-5.566300)
(0.227127,-5.560387)
(0.227267,-5.554552)
(0.227276,-5.548712)
(0.227302,-5.542885)
(0.227306,-5.537035)
(0.227376,-5.531131)
(0.227450,-5.525326)
(0.227623,-5.519487)
(0.227600,-5.513827)
(0.227645,-5.507920)
(0.227657,-5.502226)
(0.227770,-5.496409)
(0.227824,-5.490761)
(0.227863,-5.484934)
(0.227935,-5.479305)
(0.227934,-5.473566)
(0.227858,-5.467829)
(0.227990,-5.462106)
(0.228135,-5.456490)
(0.228145,-5.450877)
(0.228068,-5.445163)
(0.228337,-5.439551)
(0.228365,-5.434007)
(0.228426,-5.428329)
(0.228396,-5.422704)
(0.228408,-5.417158)
(0.228429,-5.411478)
(0.228505,-5.406035)
(0.228601,-5.400412)
(0.228664,-5.394961)
(0.228732,-5.389296)
(0.228759,-5.383821)
(0.228770,-5.378319)
(0.228836,-5.372826)
(0.228832,-5.367353)
(0.228927,-5.361754)
(0.229037,-5.356460)
(0.229074,-5.350851)
(0.229071,-5.345530)
(0.229193,-5.339999)
(0.229144,-5.334700)
(0.229117,-5.329272)
(0.229255,-5.323846)
(0.229218,-5.318506)
(0.229395,-5.312959)
(0.229468,-5.307677)
(0.229448,-5.302320)
(0.229453,-5.297006)
(0.229597,-5.291649)
(0.229629,-5.286324)
(0.229706,-5.281039)
(0.229630,-5.275710)
(0.229725,-5.270380)
(0.229708,-5.265131)
(0.229842,-5.259894)
(0.229886,-5.254612)
(0.229995,-5.249414)
(0.229935,-5.244116)
(0.229936,-5.238903)
(0.230039,-5.233680)
(0.230128,-5.228508)
(0.230127,-5.223227)
(0.230144,-5.218046)
(0.230208,-5.212921)
(0.230244,-5.207757)
(0.230302,-5.202550)
(0.230385,-5.197517)
(0.230413,-5.192322)
(0.230577,-5.187100)
(0.230562,-5.182125)
(0.230459,-5.176926)
(0.230538,-5.171841)
(0.230600,-5.166776)
(0.230734,-5.161724)
(0.230733,-5.156601)
(0.230688,-5.151625)
(0.230778,-5.146455)
(0.230905,-5.141423)
(0.230806,-5.136524)
(0.230815,-5.131409)
(0.230959,-5.126501)
(0.231009,-5.121506)
(0.231174,-5.116541)
(0.231125,-5.111487)
(0.231078,-5.106453)
(0.231139,-5.101669)
(0.231148,-5.096612)
(0.231279,-5.091569)
(0.231296,-5.086661)
(0.231350,-5.081852)
(0.231411,-5.076878)
(0.231460,-5.071881)
(0.231515,-5.067044)
(0.231473,-5.062175)
(0.231570,-5.057297)
(0.231574,-5.052474)
(0.231604,-5.047667)
(0.231685,-5.042909)
(0.231709,-5.037995)
(0.231684,-5.033053)
(0.231719,-5.028328)
(0.231764,-5.023529)
(0.231828,-5.018762)
(0.231887,-5.013917)
(0.231950,-5.009125)
(0.231930,-5.004238)
(0.232042,-4.999590)
(0.232012,-4.994870)
