(0.863698,0.215128)
(-2.32399,-0.307869)
(0.0401913,-0.343153)
(-0.326504,0.970609)
(-0.315023,-0.976317)
(0.0922874,-0.409876)
(-0.256067,-0.0601382)
(0.379282,-0.600746)
(0.545707,0.262158)
(0.24767,-0.169091)
(0.833587,-0.25173)
(0.206146,0.578009)
(0.254348,-0.181863)
(1.52568,0.348919)
(0.376627,-1.07512)
(0.632097,-2.24699)
(0.38267,-2.77173)
(2.00333,9.03436)
(0.141928,0.285268)
(2.83088,0.225627)
(-0.908838,2.33833)
(-0.0929257,0.459032)
(2.30099,2.56388)
(-0.320791,-0.136125)
(-1.28499,3.14755)
(-0.234202,0.19293)
(2.19439,2.76214)
(-2.97632,0.812145)
(-0.425664,0.0718503)
(-0.282546,3.63996)
(0.527381,-0.81159)
(1.84747,-0.172177)
(-5.22868,3.23008)
(-0.320312,-0.132827)
(0.713366,3.06501)
(-2.72825,-0.817922)
(-0.498692,-0.356409)
(-1.69969,2.29895)
(0.0380881,-0.932844)
(-2.00905,-0.513474)
(-0.0246359,-0.400214)
(-1.12857,1.53351)
(-0.557487,-1.76378)
(0.120736,-0.508886)
(-1.26137,-0.00715926)
(0.791249,-0.421452)
(0.566584,0.251289)
(0.517758,0.222905)
(0.0709265,-0.0301378)
(0,0)
(0.270819,-0.114405)
(0.437278,-0.173052)
(0.513762,0.27213)
(0.301877,-0.0291738)
(1.29008,0.0512238)
(0.297557,-0.161421)
(0.757414,1.68731)
(0.193838,0.152356)
(2.02327,0.382775)
(-0.719881,1.58254)
(0.0883995,0.224435)
(1.72421,2.02153)
(0.395167,-0.623844)
(1.29581,-1.015)
(-1.60737,5.52508)
(-0.124749,0.235998)
(2.47814,1.86849)
(-2.37252,1.40624)
(-0.432952,0.235155)
(0.41691,3.36671)
(-0.307474,-0.477572)
(-2.57633,1.60541)
(-0.258702,-0.0960452)
(0.287737,3.08287)
(-2.4728,-1.05164)
(-0.235125,-0.293612)
(-1.71984,2.22707)
(1.07008,-0.526535)
(2.20937,0.663641)
(2.39193,0.577528)
(-8.68726,0.191197)
(-0.0821447,-0.27102)
(-0.337258,1.91297)
(-1.14572,-1.34915)
(-0.0938651,-0.450697)
(-1.20982,0.559522)
(0.353524,-0.68832)
(-0.306787,-0.482583)
(0.206569,-0.241087)
(-0.285071,0.153302)
(0.358323,-0.428653)
(0.294452,-0.221777)
(0.451194,-0.155901)
(0.51496,-0.423545)
(0.365379,-0.574268)
(1.0993,2.26365)
(0.238075,0.103234)
(1.51085,-0.0271035)
(-0.168891,1.34984)
(0.129887,0.251864)
(1.69949,1.41184)
(0.059968,-0.0731381)
(-0.593195,2.38909)
(-0.0181659,0.157384)
(1.94473,1.8455)
(-2.02646,0.88742)
(-0.0965692,0.0421948)
(0.402928,2.8778)
(0.973132,-0.904111)
(2.8048,-1.07133)
(3.01575,-1.55654)
(-8.96193,7.68671)
(-0.277279,0.0519513)
(1.37717,2.81701)
(-2.74427,-0.0710048)
(-0.518049,-0.12953)
(-1.09439,2.85736)
(-0.130928,-0.747386)
(-2.47464,0.136697)
(-0.165242,-0.291271)
(-0.894033,2.24895)
(-1.35392,-1.74517)
(-0.106104,-0.456833)
(-1.86506,0.704076)
(0.694102,-0.432424)
(0.61964,0.459817)
(-1.75829,-1.01675)
(0.146889,-0.25948)
(-0.581827,0.669911)
(0.0721403,-0.885053)
(0.211275,-0.296225)
(-0.184391,-0.131582)
(0.506152,-0.355054)
(0.353124,0.396658)
(0.256828,-0.0518184)
(0.759415,0.077507)
(-0.0267587,0.53988)
(0.267908,-0.0609196)
(1.12303,0.79792)
(0.672309,-0.747448)
(1.2755,-1.61919)
(1.25008,-2.13444)
(-1.42655,8.07739)
(0.0185913,0.282584)
(2.24082,1.14621)
(-1.53976,1.61162)
(-0.232181,0.345603)
(1.01914,2.89255)
(-0.213173,-0.21927)
(-2.14053,2.1615)
(-0.259478,0.0794479)
(0.867949,3.03498)
(-2.74291,-0.345887)
(-0.375664,-0.0855721)
(-1.48405,2.92559)
(0.722068,-0.486363)
(1.60083,0.495516)
(-5.48707,0.888112)
(-0.220732,-0.221226)
(-0.464095,2.80776)
(-1.99968,-1.62781)
(-0.292382,-0.470047)
(-2.22307,1.3395)
(0.357313,-0.764848)
(-1.51406,-1.1335)
(0.119962,-0.344132)
(-1.48594,0.900205)
(0.145963,-1.68221)
(0.280993,-0.385196)
(-1.06439,-0.445507)
(0.81764,-0.0754934)
(0.393073,0.415731)
(0.362242,0.374115)
(0.0710907,-0.000165351)
(0,0)
(0.271608,0)
(0.435548,0.00853671)
(0.343107,0.417637)
(0.268727,0.0837827)
(1.08889,0.504219)
(0.314265,-0.0319244)
(0.0491427,1.72634)
(0.111912,0.201708)
(1.60758,1.05426)
(-1.18808,1.11148)
(-0.00355014,0.226424)
(0.768533,2.3694)
(0.571096,-0.396564)
(1.49188,-0.415246)
(-3.39575,4.23258)
(-0.194241,0.160813)
(1.48392,2.52241)
(-2.57843,0.37176)
(-0.462238,0.0491882)
(-0.854135,3.09608)
(-0.0927055,-0.525164)
(-2.84849,0.472993)
(-0.191604,-0.177916)
(-0.868931,2.8147)
(-1.79356,-1.82496)
(-0.0983119,-0.342275)
(-2.32955,1.33904)
(1.13913,-0.0660782)
(1.71511,1.40139)
(1.9104,1.39209)
(-7.79316,-3.03111)
(0.0274662,-0.269806)
(-1.00325,1.57691)
(-0.522685,-1.62123)
(0.0835725,-0.43421)
(-1.28526,0.0540607)
(0.570043,-0.480695)
(-0.0960002,-0.54505)
(0.274753,-0.137437)
(-0.311732,0.0333055)
(0.480889,-0.249299)
(0.347215,-0.0878248)
(0.464847,0.0300889)
(0.622834,-0.188319)
(0.544665,-0.381006)
(0.145068,2.46426)
(0.176043,0.184229)
(1.37867,0.54412)
(-0.661015,1.1636)
(0.0229479,0.278487)
(1.01376,1.92553)
(0.0849169,-0.0422922)
(-1.4475,1.95892)
(-0.0765364,0.137449)
(1.07835,2.42374)
(-2.19156,0.0461699)
(-0.102993,0.00297498)
(-0.722045,2.79472)
(1.24315,-0.454775)
(2.99425,0.0843862)
(3.37651,-0.283742)
(-11.2277,3.67076)
(-0.275915,-0.0579188)
(0.194236,3.1307)
(-2.51343,-1.11554)
(-0.428994,-0.317765)
(-2.11222,2.23147)
(0.167384,-0.739164)
(-2.35934,-0.827638)
(-0.0407428,-0.334046)
(-1.7011,1.75212)
(-0.589818,-2.15092)
(0.0784857,-0.465567)
(-2.01745,-0.0614906)
(0.816777,-0.130711)
(0.403318,0.675403)
(-1.259,-1.64272)
(0.239589,-0.185135)
(-0.808294,0.405301)
(0.413234,-0.804132)
(0.315248,-0.194911)
(-0.122261,-0.194316)
(0.617761,-0.135635)
(0.178406,0.517268)
(0.263622,0.0534763)
(0.691149,0.37441)
(-0.238975,0.505369)
(0.279293,0.048835)
(0.75655,1.20632)
(0.940962,-0.446414)
(1.8641,-1.04417)
(2.04588,-1.54995)
(-4.58828,7.19311)
(-0.0957021,0.279378)
(1.69597,1.99425)
(-2.12517,0.939455)
(-0.361512,0.240642)
(-0.172572,3.19827)
(-0.11491,-0.293386)
(-2.94341,1.23531)
(-0.283334,-0.0269693)
(-0.377619,3.29094)
(-2.525,-1.43674)
(-0.329392,-0.232749)
(-2.62239,2.25101)
(0.901381,-0.174675)
(1.36451,1.1337)
(-5.73384,-1.35732)
(-0.125764,-0.305247)
(-1.59288,2.56165)
(-1.30096,-2.40677)
(-0.0948858,-0.578228)
(-2.73007,0.413691)
(0.662101,-0.601672)
(-1.03188,-1.73816)
(0.259511,-0.288668)
(-1.83583,0.283063)
(0.832783,-1.60261)
(0.435978,-0.263287)
(-0.872972,-0.876017)
(0.840447,0.264815)
(0.218835,0.578766)
(0.206074,0.524564)
(0.0708554,0.0297261)
(0,0)
(0.270819,0.114405)
(0.43247,0.191066)
(0.16936,0.563822)
(0.233968,0.197389)
(0.884111,0.962161)
(0.330472,0.100264)
(-0.674487,1.76508)
(0.0273528,0.251419)
(1.18195,1.73939)
(-1.66939,0.629015)
(-0.0984921,0.228797)
(-0.215649,2.72801)
(0.750727,-0.158086)
(1.69493,0.207026)
(-5.25895,2.88409)
(-0.266849,0.0821615)
(0.447418,3.20334)
(-2.79564,-0.70976)
(-0.493251,-0.144757)
(-2.18985,2.81261)
(0.129677,-0.572172)
(-3.13723,-0.728483)
(-0.120939,-0.264036)
(-2.09671,2.5306)
(-1.07256,-2.64834)
(0.0457558,-0.39253)
(-2.984,0.390893)
(1.2066,0.429348)
(1.1796,2.19868)
(1.38877,2.27402)
(-6.81963,-6.53258)
(0.145385,-0.267754)
(-1.7273,1.21268)
(0.154216,-1.91776)
(0.275562,-0.415216)
(-1.36955,-0.49836)
(0.804604,-0.252868)
(0.135711,-0.614136)
(0.348349,-0.0225482)
(-0.342752,-0.0985028)
(0.614733,-0.0502712)
(0.404149,0.0613175)
(0.478077,0.238314)
(0.742467,0.0754632)
(0.74517,-0.163909)
(-0.935096,2.68993)
(0.10449,0.275153)
(1.22759,1.19008)
(-1.22159,0.9522)
(-0.0995007,0.308655)
(0.230694,2.51148)
(0.112222,-0.00420228)
(-2.43201,1.46239)
(-0.144334,0.11419)
(0.0791755,3.08983)
(-2.3846,-0.926181)
(-0.111115,-0.0408362)
(-2.0301,2.70032)
(1.55335,0.0747609)
(3.21566,1.44085)
(3.80081,1.21245)
(-13.9003,-1.07282)
(-0.274485,-0.187337)
(-1.20223,3.50089)
(-2.24247,-2.35277)
(-0.324071,-0.539721)
(-3.32475,1.48777)
(0.518291,-0.726716)
(-2.22104,-1.9873)
(0.107907,-0.384379)
(-2.67272,1.15533)
(0.330342,-2.64093)
(0.29952,-0.474768)
(-2.20478,-0.988945)
(0.960515,0.236188)
(0.136228,0.939921)
(-0.645294,-2.41255)
(0.351717,-0.0931254)
(-1.08814,0.0810508)
(0.831678,-0.704193)
(0.441659,-0.0690257)
(-0.047376,-0.271)
(0.754471,0.137431)
(-0.0426288,0.667985)
(0.270233,0.185256)
(0.603527,0.747764)
(-0.508757,0.461806)
(0.292425,0.187775)
(0.291057,1.72452)
(1.28159,-0.0602661)
(2.61583,-0.308925)
(3.06532,-0.80143)
(-8.65973,6.0514)
(-0.243705,0.274199)
(0.99296,3.08552)
(-2.88448,0.0706402)
(-0.529367,0.104917)
(-1.72174,3.59584)
(0.010202,-0.385108)
(-3.99799,0.0175875)
(-0.314873,-0.166624)
(-2.01491,3.62706)
(-2.24044,-2.87569)
(-0.269566,-0.425295)
(-4.13376,1.35864)
(1.13167,0.244506)
(1.04671,1.98955)
(-6.06447,-4.37926)
(0.00117341,-0.417222)
(-3.11183,2.23126)
(-0.360335,-3.45897)
(0.170374,-0.722592)
(-3.4206,-0.84151)
(1.07023,-0.378756)
(-0.370882,-2.5682)
(0.448734,-0.211313)
(-2.31839,-0.563257)
(1.77685,-1.4932)
(0.646591,-0.093874)
(-0.611409,-1.47193)
(0.866899,0.736689)
(-0.0287475,0.806915)
(-0.015843,0.736056)
(0.0698487,0.0718308)
(0,0)
(0.267015,0.276211)
(0.425763,0.450826)
(-0.0817022,0.771783)
(0.181936,0.359161)
(0.588239,1.61841)
(0.35252,0.291967)
(-1.72508,1.81932)
(-0.0969463,0.322302)
(0.56242,2.73241)
(-2.37361,-0.0735952)
(-0.238201,0.232912)
(-1.65873,3.25453)
(1.01129,0.199639)
(1.99469,1.12811)
(-8.03107,0.874256)
(-0.375397,-0.0355029)
(-1.09605,4.21574)
(-3.12401,-2.32604)
(-0.540392,-0.4337)
(-4.19934,2.38795)
(0.457847,-0.636976)
(-3.57694,-2.55836)
(-0.0143487,-0.393769)
(-3.96788,2.09879)
(0.0261436,-3.90823)
(0.262978,-0.466275)
(-3.996,-1.06516)
(1.2974,1.19788)
(0.341199,3.44276)
(0.572285,3.65354)
(-5.28546,-12.036)
(0.328301,-0.262995)
(-2.86612,0.642183)
(1.21788,-2.38562)
(0.575529,-0.383047)
(-1.50703,-1.37329)
(1.17162,0.110046)
(0.505686,-0.725354)
(0.462841,0.162969)
(-0.396012,-0.3087)
(0.826359,0.271611)
(0.492576,0.303731)
(0.495277,0.579295)
(0.935796,0.508336)
(1.07291,0.193174)
(-2.73096,3.06187)
(-0.0175674,0.424559)
(0.972897,2.26265)
(-2.16193,0.599363)
(-0.306473,0.358819)
(-1.08782,3.49637)
(0.155434,0.0668718)
(-4.1114,0.613394)
(-0.261197,0.0738788)
(-1.62718,4.22545)
(-2.7209,-2.59213)
(-0.126787,-0.112122)
(-4.29074,2.54271)
(2.07987,1.00795)
(3.60104,3.8179)
(4.54658,3.84018)
(-18.6183,-9.46382)
(-0.272385,-0.415367)
(-3.67062,4.15494)
(-1.76771,-4.55071)
(-0.139222,-0.931276)
(-5.49746,0.160365)
(1.13488,-0.697314)
(-1.9706,-4.09539)
(0.375225,-0.472843)
(-4.44203,0.0723753)
(2.00663,-3.53743)
(0.698503,-0.487685)
(-2.55706,-2.69427)
(1.21057,0.914695)
(-0.369506,1.43607)
(0.509191,-3.8618)
(0.557158,0.081883)
(-1.61902,-0.525912)
(1.61637,-0.514769)
(0.67513,0.171868)
(0.0888115,-0.413885)
(1.00992,0.661438)
(-0.478136,0.959203)
(0.27697,0.440526)
(0.42676,1.47645)
(-1.04479,0.376242)
(0.314316,0.461994)
(-0.632613,2.75138)
(1.95537,0.718616)
(4.12134,1.16654)
(5.11754,0.704513)
(-16.9281,3.72275)
(-0.547102,0.26016)
(-0.439509,5.29917)
(-4.44577,-1.70535)
(-0.875033,-0.172774)
(-4.91958,4.41719)
(0.259043,-0.55769)
(-6.21459,-2.54624)
(-0.38195,-0.459729)
(-5.46097,4.33327)
(-1.64862,-5.92326)
(-0.147451,-0.826891)
(-7.37198,-0.540674)
(1.59487,1.16339)
(0.349981,3.85653)
(-6.78456,-11.0141)
(0.276607,-0.658611)
(-6.44653,1.50915)
(1.70618,-5.7851)
(0.750556,-1.03455)
(-4.9708,-3.63555)
(1.9569,0.124528)
(1.13117,-4.4592)
(0.869712,-0.0297655)
(-3.42759,-2.48791)
(3.93322,-1.24342)
(1.11654,0.301284)
(-0.0211028,-2.8513)
(0.904531,1.83273)
(-0.631451,1.34652)
(-0.556266,1.24066)
(0.0642564,0.172775)
(0,0)
(0.244859,0.666913)
(0.398159,1.08599)
(-0.714386,1.2798)
(0.0420185,0.755297)
(-0.157866,3.24598)
(0.401135,0.779072)
(-4.40116,1.94722)
(-0.421622,0.49622)
(-1.02476,5.25382)
(-4.19724,-1.87552)
(-0.604137,0.247046)
(-5.41368,4.62839)
(1.67321,1.17595)
(2.78629,3.57395)
(-15.4753,-4.5433)
(-0.669717,-0.355312)
(-5.24974,6.93103)
(-4.03715,-6.71022)
(-0.672973,-1.21185)
(-9.73166,1.22999)
(1.32086,-0.778206)
(-4.82131,-7.73868)
(0.280674,-0.751756)
(-9.27439,0.881833)
(3.14119,-7.5145)
(0.862789,-0.656021)
(-6.96559,-5.26821)
(1.46927,3.47021)
(-2.19248,7.17301)
(-1.89474,7.81527)
(-0.573031,-28.8351)
(0.868589,-0.236996)
(-6.34954,-1.08472)
(4.46328,-3.82826)
(1.47685,-0.266682)
(-1.96661,-4.09631)
(2.27661,1.25594)
(1.68098,-1.08623)
(0.800806,0.769721)
(-0.597789,-0.973821)
(1.4792,1.32917)
(0.750515,1.11044)
(0.512923,1.7373)
(1.56843,1.98711)
(2.18051,1.42101)
(-9.09088,4.34796)
(-0.480103,0.936639)
(0.0354066,6.04945)
(-5.57954,-0.664913)
(-1.07499,0.536933)
(-5.93348,7.09819)
(0.283917,0.403909)
(-10.5251,-2.65068)
(-0.721786,-0.0875086)
(-8.16999,8.55776)
(-4.08946,-9.04419)
(-0.208839,-0.341752)
(-13.2855,1.98453)
(4.0514,4.95222)
(5.17043,13.7022)
(7.67937,14.8509)
(-38.7271,-45.4585)
(-0.269828,-1.38148)
(-14.2408,6.95102)
(0.202379,-14.1255)
(0.642418,-2.59427)
(-15.2509,-5.71605)
(3.70348,-0.449008)
(-0.803349,-14.0561)
(1.58872,-0.839062)
(-12.8617,-5.01377)
(9.99384,-7.88042)
(2.52851,-0.476544)
(-4.44844,-11.1108)
(2.15554,4.34047)
(-3.16819,4.08485)
(6.74997,-11.72)
(1.54659,1.07097)
(-4.59374,-3.74004)
(5.79808,0.543836)
(1.82662,1.57401)
(0.698763,-1.14679)
(2.33248,3.75366)
(-3.36579,2.73245)
(0.142083,2.01332)
(-0.877496,6.13286)
(-4.7736,-0.188195)
(0.327499,2.31474)
(-7.05038,9.83425)
(6.5646,6.5972)
(15.1192,12.0592)
(20.5494,11.9939)
(-82.2456,-15.1001)
(-3.07735,-0.0102029)
(-12.0221,22.7212)
(-17.7828,-16.35)
(-3.86005,-2.47372)
(-32.9984,11.666)
(1.86211,-1.04175)
(-28.2226,-28.281)
(-1.10362,-3.34941)
(-40.1745,11.3528)
(3.71627,-38.1313)
(0.727118,-4.51258)
(-45.0252,-21.4019)
(3.7596,14.0595)
(-9.56699,29.3631)
(-16.5386,-107.755)
(3.85664,-3.57643)
(-55.5901,-8.61537)
(32.3033,-42.8857)
(8.67867,-4.48384)
(-35.003,-52.0796)
(10.9549,10.7326)
(36.2561,-50.2663)
(7.22311,6.57052)
(-35.7436,-48.403)
(59.3381,5.09988)
(3.27467,16.6422)
(3.41201,-51.1293)
(-37.5899,42.9902)
(-95.185,43.9226)
(-140.315,73.551)
(-81.2348,44.5459)
(0,0)
